directorId,name,birthYear,deathYear
nm0383605,Avi Nesher,1952.0,
nm0383688,Shinji Higuchi,1965.0,
nm0383692,Higuchinsky,1969.0,
nm0383733,Nat Hiken,1914.0,1968.0
nm0383774,Mikey Hilb,,
nm0383855,Staffan Hildebrand,1946.0,
nm0383958,Tony Hiles,,
nm0384089,Brian Hill,,
nm0384276,George W. Hill,1895.0,1934.0
nm0384335,Jack Hill,1933.0,
nm0384342,James Hill,1919.0,1994.0
nm0384616,Robert F. Hill,1886.0,1966.0
nm0384722,Tim Hill,1958.0,
nm0384825,John Hillcoat,1961.0,
nm0384862,David Hillenbrand,,
nm0384863,Scott Hillenbrand,,
nm0384886,Fredrik Hiller,1970.0,
nm0385050,Melanie Anne Phillips,,
nm0385171,Lambert Hillyer,1889.0,1969.0
nm0385227,Arthur Hilton,1897.0,1979.0
nm0385349,Robert Hiltzik,1957.0,
nm0385644,Cheryl Hines,1965.0,
nm0385725,Timothy Hines,1960.0,
nm0385726,Tom Hines,1969.0,
nm0385861,Jorge Hinojosa,,
nm0385978,David Hinton,,
nm0386100,S. William Hinzman,1936.0,2012.0
nm0386162,Fritz Hippler,1909.0,2002.0
nm0386185,Toshiki Hirano,1956.0,
nm0386246,Rajkumar Hirani,1962.0,
nm0386303,Toshio Hirata,1938.0,2014.0
nm0386312,Hideyuki Hirayama,,
nm0386351,Sebastián Hiriart,,
nm0386382,Ryuichi Hiroki,1955.0,
nm0386384,Hiroki Shibata,,
nm0386443,Tina Hirsch,1943.0,
nm0386570,Oliver Hirschbiegel,1957.0,
nm0386706,Leon Hirszman,1938.0,1987.0
nm0386729,Yukio Ninagawa,1935.0,2016.0
nm0386744,Tahvo Hirvonen,1955.0,
nm0386756,Seiji Hisamatsu,1912.0,1990.0
nm0386892,Victress Hitchcock,,
nm0386985,Valentin Hitz,1969.0,
nm0386991,Rupert Hitzig,1938.0,
nm0387002,Jack Hively,1910.0,1995.0
nm0387162,Bostjan Hladnik,1929.0,2006.0
nm0387337,Leonard Ho,1925.0,1997.0
nm0387354,Meng-Hua Ho,1923.0,2009.0
nm0387399,Wi Ding Ho,1971.0,
nm0387541,Steven Hoban,,
nm0387589,Fredric Hobbs,1931.0,2018.0
nm0387605,Lyndall Hobbs,,
nm0387683,Richard Hobert,1951.0,
nm0387700,Sam Hobkinson,,
nm0387706,Gregory Hoblit,1944.0,
nm0387770,Miha Hocevar,1963.0,
nm0387780,Klaus Hoch,,
nm0387791,Werner Hochbaum,1899.0,1946.0
nm0387828,Christoph Hochhäusler,1972.0,
nm0387890,Jonathan Hock,1964.0,
nm0387908,Oliver Hockenhull,,
nm0387948,Ned Hockman,1921.0,2009.0
nm0387976,Martín Hodara,1968.0,
nm0388091,Oliver Hodge,,
nm0388129,Ty Hodges,1981.0,
nm0388198,Mike Hodges,1932.0,
nm0388302,Jenö Hodi,,
nm0388471,Mona J. Hoel,1960.0,
nm0388477,Patrick Hoelck,,
nm0388594,Sean Hoessli,,
nm0388648,Ernst Hofbauer,1925.0,1984.0
nm0388817,Antony Hoffman,,
nm0388909,Harold Hoffman,,
nm0388913,Herman Hoffman,1909.0,1989.0
nm0388933,Jake Hoffman,1981.0,
nm0388956,Jerzy Hoffman,1932.0,
nm0388965,John Hoffman,1904.0,1980.0
nm0388971,John Hoffman,,
nm0389083,Sam Hoffman,,
nm0389161,Deborah Hoffmann,,
nm0389219,Kurt Hoffmann,1910.0,2001.0
nm0389285,Florian Hoffmeister,1970.0,
nm0389311,Tamar Simon Hoffs,1934.0,
nm0389415,Gray Hofmeyr,,
nm0389514,David Hogan,,
nm0389591,P.J. Hogan,1962.0,
nm0389647,Louise Hogarth,,
nm0389666,Bob Hoge,,
nm0389712,Joanna Hogg,1960.0,
nm0390402,William J. Hole Jr.,1918.0,1990.0
nm0390822,Savage Steve Holland,1960.0,
nm0390844,Todd Holland,1961.0,
nm0390929,Alan Holleb,1945.0,
nm0391502,Hannes Holm,1962.0,
nm0391557,Richard Holm,,
nm0391679,Jon Holmberg,,
nm0391739,Alex Holmes,,
nm0392237,Nicole Holofcener,1960.0,
nm0392319,Marius Holst,1965.0,
nm0392519,Seth Holt,1923.0,1971.0
nm0392770,Roger Holzberg,,
nm0392833,Allan Holzman,1946.0,
nm0392837,Edward Holzman,,
nm0393094,Ishirô Honda,1911.0,1993.0
nm0393124,Med Hondo,1936.0,2019.0
nm0393166,John Honey,1944.0,
nm0393207,Ting-Hung Kuo,,
nm0393212,Elliott Hong,,
nm0393222,James Hong,1929.0,
nm0393234,Hong Khaou,1975.0,
nm0393235,Ki-Seon Hong,,
nm0393254,Sang-soo Hong,1960.0,
nm0393322,Heddy Honigmann,1951.0,
nm0393345,Pirjo Honkasalo,1947.0,
nm0393394,Christophe Honoré,1970.0,
nm0393554,Miel Van Hoogenbemt,1958.0,
nm0393591,Harry Hook,1960.0,
nm0393650,Ted Hooker,,
nm0393655,Brian Hooks,1973.0,
nm0393661,Kevin Hooks,1958.0,
nm0393674,Christopher Hool,,
nm0393678,Lance Hool,1948.0,
nm0393799,Tom Hooper,1972.0,
nm0394024,Matthew Hope,,
nm0394032,Nathan Hope,,
nm0394053,Wayne Hope,,
nm0394114,Ben Hopkins,1969.0,
nm0394119,Billy Hopkins,1958.0,
nm0394199,Joel Hopkins,1970.0,
nm0394212,Karen Leigh Hopkins,,
nm0394233,Mark N. Hopkins,,
nm0394280,Stephen Hopkins,1958.0,
nm0394309,Zoe Leigh Hopkins,,
nm0394399,E. Mason Hopper,1885.0,1967.0
nm0394409,Jerry Hopper,1907.0,1988.0
nm0394513,Slávek Horák,1975.0,
nm0394524,Charles Horan,1886.0,1928.0
nm0394687,Hiromichi Horikawa,1916.0,2012.0
nm0394717,Brian Horiuchi,1962.0,
nm0394756,Olivier Horlait,,
nm0394776,Sherry Hormann,1960.0,
nm0394793,Andrew Horn,1952.0,2019.0
nm0394815,David Horn,,
nm0394841,Hans Horn,,
nm0394944,Jeffrey Hornaday,1956.0,
nm0395023,James W. Horne,1881.0,1942.0
nm0395105,Harry Horner,1910.0,1994.0
nm0395262,Israel Horovitz,1939.0,2020.0
nm0395705,Aleks Horvat,,
nm0396017,Dan Hoskins,,
nm0396074,Mamoru Hosoda,1967.0,
nm0396075,Masahiro Hosoda,,
nm0396136,Robert Hossein,1927.0,2020.0
nm0396284,Hsiao-Hsien Hou,1947.0,
nm0396290,Yong Hou,,
nm0396321,Joy N. Houck Jr.,1942.0,2003.0
nm0396391,Michel Houellebecq,1956.0,
nm0396421,John Hough,1941.0,
nm0396426,Paul Hough,1974.0,
nm0396812,Danny Huston,1962.0,
nm0396860,Larry Houston,,
nm0396884,Robert Houston,1955.0,
nm0396933,Ineke Houtman,1956.0,
nm0396998,Adrian Hoven,1922.0,1981.0
nm0397124,Arliss Howard,1954.0,
nm0397174,Byron Howard,1968.0,
nm0397220,Cy Howard,1915.0,1993.0
nm0397431,Kelsey T. Howard,,
nm0397565,Richard Howard,,
nm0397678,William K. Howard,1893.0,1954.0
nm0397700,Anthony Howarth,,
nm0397927,Annie J. Howell,,
nm0397970,Eric D. Howell,,
nm0398185,Peter Howitt,1957.0,
nm0398244,John Howley,1949.0,2014.0
nm0398464,Harry O. Hoyt,1885.0,1961.0
nm0398507,Michèle Hozer,,
nm0398575,Jan Hrebejk,1967.0,
nm0398596,Hrvoje Hribar,1962.0,
nm0398719,Jan Hryniak,1969.0,
nm0398739,Shan Hua,1942.0,
nm0398771,Hsueh-Li Pao,1936.0,
nm0398816,Teng-Hung Hsu,1935.0,
nm0398850,V.V. Dachin Hsu,,
nm0398866,Ann Hu,,
nm0398871,David Wu,,
nm0398876,Fow Pyng Hu,,
nm0398979,Ta Huang,,
nm0398985,Feng Huang,,
nm0398986,George Huang,,
nm0399003,Jianxin Huang,1954.0,
nm0399051,Tom Huang,,
nm0399203,Lucien Hubbard,1888.0,1971.0
nm0399464,Jean-Loup Hubert,1949.0,
nm0399497,Martin Huberty,,
nm0399608,John Huckert,1954.0,
nm0399630,Menhaj Huda,1967.0,
nm0399655,John Huddles,,
nm0399661,Charles Huddleston,1975.0,
nm0399737,Reginald Hudlin,1961.0,
nm0399839,Gary Hudson,1956.0,
nm0399853,Hugh Hudson,1936.0,
nm0400016,Eric Hueber,,
nm0400071,Manuel Huerga,1957.0,
nm0400167,Klaus Hüttmann,,
nm0400170,Ralf Huettner,1954.0,
nm0400194,Brent Huff,1961.0,
nm0400403,Roy Huggins,1914.0,2002.0
nm0400436,Albert Hughes,1972.0,
nm0400441,Allen Hughes,1972.0,
nm0400480,Robert Hughes,,
nm0400486,Bronwen Hughes,,
nm0400652,Howard Hughes,1905.0,1976.0
nm0400731,Ken Hughes,1922.0,2001.0
nm0400850,Patrick Hughes,,
nm0400912,Rupert Hughes,1872.0,1956.0
nm0400958,Terry Hughes,,
nm0401101,Charles Huguenot van der Linden,1909.0,1987.0
nm0401176,Ann Hui,1947.0,
nm0401195,Koan Hui,,
nm0401203,Raman Hui,1963.0,
nm0401247,Danièle Huillet,1936.0,2006.0
nm0401323,Jack Hulbert,1892.0,1978.0
nm0401366,Don Hulette,1937.0,2008.0
nm0401402,Andrew Hull,1963.0,2010.0
nm0401502,Matt Hullum,1974.0,
nm0401528,Andrew Hulme,,
nm0401657,Timo Humaloja,,
nm0401674,John Humber,,
nm0401680,H. Bruce Humberstone,1901.0,1984.0
nm0401763,Nelson Hume,,
nm0402161,André Hunebelle,1896.0,1985.0
nm0402317,Tom Hunsinger,1952.0,
nm0402365,Bruce Hunt,,
nm0402434,Ed Hunt,,
nm0402493,Jeffrey G. Hunt,1973.0,
nm0402563,Pixote Hunt,,
nm0402596,Peter H. Hunt,1938.0,2020.0
nm0402597,Peter R. Hunt,1925.0,2002.0
nm0402980,Neil Hunter,,
nm0402995,Paul Hunter,,
nm0403038,Simon Hunter,1969.0,
nm0403054,T. Hayes Hunter,1884.0,1944.0
nm0403101,Hermine Huntgeburth,1957.0,
nm0403126,Lawrence Huntington,1900.0,1968.0
nm0403225,Jianqi Huo,1958.0,
nm0403226,Joseph Kuo,1935.0,
nm0403297,Jin-ho Hur,1963.0,
nm0403439,Frank Hurley,1885.0,1962.0
nm0403481,Owen Hurley,,
nm0403541,Nick Hurran,1959.0,
nm0403629,Michael Hurst,1973.0,
nm0403794,Harry Hurwitz,1938.0,1995.0
nm0403963,Karim Hussain,,
nm0404008,Hussein Kamal,1932.0,2003.0
nm0404014,Waris Hussein,1938.0,
nm0404067,Eva Husson,1977.0,
nm0404080,Gérald Hustache-Mathieu,1968.0,
nm0404128,Jimmy Huston,,
nm0404177,Zoltán Huszárik,1931.0,1981.0
nm0404485,James Huth,1947.0,
nm0404537,James Hutson,1970.0,
nm0404606,Brian G. Hutton,1929.0,2014.0
nm0404660,Peter B. Hutton,1944.0,2016.0
nm0404665,Robert Hutton,1920.0,1994.0
nm0404701,Seppo Huunonen,1939.0,
nm0404754,Willard Huyck,1945.0,
nm0404797,Pieter van Huystee,1956.0,
nm0404882,John Hyams,,
nm0404886,Luke Hyams,,
nm0404931,Paul Hyett,,
nm0405129,Hans Hylkema,1946.0,
nm0405271,Martin Hynes,,
nm0405336,Nicholas Hytner,1956.0,
nm0405355,Hugo Hytönen,1889.0,1944.0
nm0405374,Hyung-rae Shim,1958.0,
nm0405398,Pekka Hyytiäinen,,
nm0405440,Rolf Hädrich,1931.0,2000.0
nm0405509,Roland af Hällström,1905.0,1956.0
nm0405551,Klaus Händl,1969.0,
nm0405578,Marion Hänsel,1949.0,2020.0
nm0405605,Klaus Härö,1971.0,
nm0405632,Mikael Håfström,1960.0,
nm0405759,Denis Héroux,1940.0,2015.0
nm0405849,Martin Högdahl,,
nm0406013,Erich Hörtnagl,1950.0,
nm0406177,Metin Hüseyin,1959.0,
nm0406334,Armando Iannucci,1963.0,
nm0406528,Juan Luis Iborra,1959.0,
nm0406529,Manuel Iborra,1952.0,
nm0406591,Tancred Ibsen,1893.0,1978.0
nm0406625,Juan Ibáñez,1938.0,2000.0
nm0406654,Narciso Ibáñez Serrador,1935.0,2019.0
nm0406687,Leon Ichaso,1948.0,
nm0406722,Jun Ichikawa,1948.0,2008.0
nm0406728,Kon Ichikawa,1915.0,2008.0
nm0406936,Vibeke Idsøe,,
nm0407024,Takuya Igarashi,,
nm0407061,Eloy de la Iglesia,1944.0,2006.0
nm0407067,Álex de la Iglesia,1965.0,
nm0407313,Arvo Iho,1949.0,
nm0407332,Jôji Iida,,
nm0407341,Umanosuke Iida,1961.0,2010.0
nm0407392,Matti Ijäs,1950.0,
nm0407466,Toshiharu Ikeda,1951.0,2010.0
nm0407489,Kazuo Ikehiro,1929.0,
nm0407552,Kunihiko Ikuhara,1964.0,
nm0407717,W. Peter Iliff,1957.0,
nm0407737,Aris Iliopulos,,
nm0407743,Victor Iliu,1912.0,1968.0
nm0407789,Esa Illi,1962.0,
nm0407842,Mark Illsley,1958.0,
nm0407872,Wilho Ilmari,1888.0,1983.0
nm0407946,Yuri Ilyenko,1936.0,2010.0
nm0407990,Kwon-taek Im,1936.0,
nm0407992,Im Sang-soo,1962.0,
nm0408033,Tadashi Imai,1912.0,1991.0
nm0408043,Hiroyuki Imaishi,,
nm0408061,Ahmed Imamovic,,
nm0408076,Shohei Imamura,1926.0,2006.0
nm0408077,Takahiro Imamura,,
nm0408098,Tetsuo Imazawa,,
nm0408153,Markus Imboden,1955.0,
nm0408195,Markus Imhoof,1941.0,
nm0408285,Mario Imperoli,1931.0,1977.0
nm0408348,Hiroshi Inagaki,1905.0,1980.0
nm0408392,Çetin Inanç,1941.0,
nm0408436,Thomas H. Ince,1880.0,1924.0
nm0408440,Stefano Incerti,1965.0,
nm0408536,Franco Indovina,1932.0,1972.0
nm0408642,Joseph Infantolino,,
nm0408644,Alex Infascelli,1967.0,
nm0408646,Fiorella Infascelli,1952.0,
nm0408650,Roberto Infascelli,1938.0,1977.0
nm0408885,Raul Inglis,,
nm0408937,Lloyd Ingraham,1874.0,1956.0
nm0409007,Malcolm Ingram,,
nm0409036,Terry Ingram,,
nm0409052,James Ingrassia,,
nm0409069,Boris Ingster,1903.0,1978.0
nm0409079,J. Christian Ingvordsen,1957.0,
nm0409197,Chris Innis,,
nm0409262,Diana Lee Inosanto,1966.0,
nm0409288,Kazuo Inoue,,
nm0409330,Yoshio Inoue,,
nm0409459,Isshin Inudô,1960.0,
nm0409479,John Inwood,,
nm0409561,Eva Ionesco,1965.0,
nm0409646,Otar Iosseliani,1934.0,
nm0409699,Handan Ipekçi,,
nm0409757,Ignacio F. Iquino,1910.0,1994.0
nm0409790,Honey Irani,1955.0,
nm0409791,Indra Kumar,,
nm0409869,John Ireland,1914.0,1992.0
nm0409883,Paul Ireland,,
nm0410045,Matthew Irmas,,
nm0410139,John Irvin,1940.0,
nm0410253,David Irving,1949.0,
nm0410294,Judy Irving,,
nm0410494,James Isaac,1960.0,2012.0
nm0410640,Kris Isacsson,1972.0,
nm0410714,Antonio Isasi-Isasmendi,1927.0,2017.0
nm0410769,Robert Iscove,1947.0,
nm0410922,Katsumune Ishida,,2012.0
nm0410963,Noboru Ishiguro,1938.0,2012.0
nm0411002,Katsuhito Ishii,1966.0,
nm0411025,Gakuryû Ishii,1957.0,
nm0411027,Takashi Ishii,1946.0,
nm0411030,Teruo Ishii,1924.0,2005.0
nm0411085,Yoshihiro Ishikawa,,
nm0411178,Elyor Ishmukhamedov,1942.0,
nm0411200,Esen Isik,1969.0,
nm0411208,Rudolf Ising,1903.0,1992.0
nm0411213,Debbie Isitt,1966.0,
nm0411236,Akim Isker,,
nm0411344,Usmar Ismail,1921.0,1971.0
nm0411428,Isidore Isou,1925.0,2007.0
nm0411468,Laura Israel,,
nm0411477,Neal Israel,1945.0,
nm0411500,Peter Israelson,,
nm0411508,Leon Bashir,1979.0,
nm0411517,Issa López,,
nm0411539,Puneet Issar,1959.0,
nm0411631,Jûzô Itami,1933.0,1997.0
nm0411654,Emmanuel Itier,1967.0,
nm0411746,Shun'ya Itô,1937.0,
nm0411809,Olaf Ittenbach,1969.0,
nm0411850,Aleksandr Itygilov,1944.0,1990.0
nm0412094,Viktor Ivanov,1909.0,1981.0
nm0412108,Ivan Ivanov-Vano,1900.0,1987.0
nm0412213,Boris Ivchenko,1941.0,1990.0
nm0412220,Hans Iveberg,1941.0,
nm0412235,Joris Ivens,1898.0,1989.0
nm0412465,James Ivory,1928.0,
nm0412517,Shunji Iwai,1963.0,
nm0412541,Hitoshi Iwamoto,,
nm0412649,Leslie Iwerks,1970.0,
nm0412849,Bryan Izzard,1936.0,2006.0
nm0412873,Simona Izzo,1953.0,
nm0412999,Dariusz Jablonski,1961.0,
nm0413020,Arnaldo Jabor,1940.0,
nm0413459,Donald G. Jackson,1943.0,2003.0
nm0413518,Faye Jackson,,
nm0413547,George Jackson,1958.0,2000.0
nm0413591,Horace Jackson,,
nm0413781,Lewis Jackson,,
nm0413875,Mick Jackson,1943.0,
nm0413912,Pat Jackson,1916.0,2011.0
nm0413945,Philip Jackson,,
nm0414144,Wilfred Jackson,1906.0,1988.0
nm0414312,Alan Jacobs,,
nm0414337,Azazel Jacobs,,
nm0414423,Gregory Jacobs,,
nm0414499,Ken Jacobs,1933.0,
nm0414646,Steve Jacobs,1967.0,
nm0414672,Werner Jacobs,1909.0,1999.0
nm0414728,Jannicke Systad Jacobsen,,
nm0414795,Andrew Jacobson,,
nm0414814,Clayton Jacobson,1963.0,
nm0414817,David Jacobson,,
nm0414910,Rick Jacobson,,
nm0414924,Steven Jacobson,,
nm0414936,Anders Jacobsson,1965.0,
nm0414996,Joseph Jacoby,,
nm0415007,Oren Jacoby,,
nm0415059,Gualtiero Jacopetti,1919.0,2011.0
nm0415207,Luc Jacquet,1967.0,
nm0415245,Benoît Jacquot,1947.0,
nm0415259,Nino Jacusso,1955.0,
nm0415333,Just Jaeckin,1940.0,
nm0415382,Sam Jaeger,1977.0,
nm0415422,Raymond Jafelice,,
nm0415494,Stanley R. Jaffe,1940.0,
nm0415498,Steven-Charles Jaffe,1951.0,
nm0415514,Rumi Jaffery,,
nm0415617,Henry Jaglom,1938.0,
nm0415714,Thomas Jahn,1965.0,
nm0415777,Ka-Yan Leung,1949.0,
nm0415852,Jayaraaj,,
nm0416036,Juraj Jakubisko,1938.0,
nm0416049,Wanda Jakubowska,1907.0,1998.0
nm0416116,Tariq Jalil,,
nm0416119,Abolfazl Jalili,1957.0,
nm0416414,David Markey,1963.0,
nm0416945,Steve James,,
nm0417054,Jerry Jameson,1934.0,
nm0417306,Karel Janák,1970.0,
nm0417352,Miklós Jancsó,1921.0,2014.0
nm0417541,Sun-Woo Jang,1952.0,
nm0417708,Annabel Jankel,1955.0,
nm0417724,Alexander Janko,,
nm0417745,Stole Jankovic,1925.0,1987.0
nm0417757,Marcell Jankovics,1941.0,2021.0
nm0417794,Michael Patrick Jann,1970.0,
nm0417837,Emil Jannings,1884.0,1950.0
nm0418130,Uwe Janson,1959.0,
nm0418142,Bjørn Frank Jensen,,
nm0418450,Agnès Jaoui,1964.0,
nm0418486,Howard Ziehm,1940.0,
nm0418621,Frédéric Jardin,1968.0,
nm0418659,Eugene Jarecki,,
nm0418724,Stefan Jarl,1941.0,
nm0418746,Derek Jarman,1942.0,1994.0
nm0418883,Kevin Jarre,1954.0,2011.0
nm0418982,Julian Jarrold,1960.0,
nm0418986,Charles Jarrott,1927.0,2011.0
nm0419019,Risto Jarva,1934.0,1977.0
nm0419237,Vojtech Jasný,1925.0,2019.0
nm0419265,Leigh Jason,1904.0,1979.0
nm0419282,Will Jason,1910.0,1970.0
nm0419358,Terry Jastrow,1948.0,
nm0419411,Jean-Jacques Jauffret,,
nm0419485,Yorgos Tzavellas,1916.0,1976.0
nm0419683,Vikram Jayanti,1955.0,
nm0419871,Patric Jean,,
nm0419877,Rodrigue Jean,,
nm0419884,Vadim Jean,1963.0,
nm0419894,Lucien Jean-Baptiste,,
nm0419967,Leon Jeannot,1908.0,1997.0
nm0420112,John Jeffcoat,,
nm0420135,Richard Jefferies,,
nm0420246,David Jeffery,,
nm0420324,Tom Jeffrey,1938.0,
nm0420383,Lionel Jeffries,1926.0,2010.0
nm0420422,Christine Jeffs,1963.0,
nm0420524,András Jeles,1945.0,
nm0420619,Catherine Jelski,,
nm0420668,Jen Wan,1950.0,
nm0420705,Vadim Jendreyko,,
nm0420817,Dallas Jenkins,,
nm0420924,Michael Jenkins,1946.0,
nm0420938,Patrick Jenkins,,
nm0420941,Patty Jenkins,1971.0,
nm0420982,Tamara Jenkins,1962.0,
nm0421165,Humphrey Jennings,1907.0,1950.0
nm0421314,Anders Thomas Jensen,1972.0,
nm0421716,Tomas Villum Jensen,1971.0,
nm0421721,Torben Skjødt Jensen,1958.0,
nm0421776,Vicky Jenson,,
nm0422080,Bill Jersey,,
nm0422226,Leopold Jessner,1878.0,1945.0
nm0422252,Alain Jessua,1932.0,2017.0
nm0422316,Clay Jeter,,
nm0422367,Lou Jeunet,,
nm0422484,Norman Jewison,1926.0,
nm0422552,Prakash Jha,1952.0,
nm0422605,Zhangke Jia,1970.0,
nm0422638,Wen Jiang,1963.0,
nm0422791,Neal Jimenez,1960.0,
nm0422813,Margarita Jimeno,,
nm0422876,Jaime Jiménez Pons,1936.0,
nm0423083,Shan Jin,1911.0,1982.0
nm0423180,Jaromil Jires,1935.0,2001.0
nm0423228,Akio Jissôji,1937.0,2006.0
nm0423236,Mike Jittlov,1948.0,
nm0423333,Phil Joanou,1961.0,
nm0423428,Richard Jobson,1960.0,
nm0423524,Alejandro Jodorowsky,1929.0,
nm0423532,Steve Jodrell,,
nm0423589,Mike Joens,1951.0,
nm0423623,Mark Joffe,1956.0,
nm0423626,Rowan Joffe,1972.0,
nm0423644,Alex Joffé,1918.0,1995.0
nm0423646,Roland Joffé,1945.0,
nm0423804,Jannik Johansen,,
nm0424035,Paul Johansson,1964.0,
nm0424103,Karan Johar,1972.0,
nm0424209,Ole John,1939.0,
nm0424406,Sande N. Johnsen,,
nm0424466,Alan Johnson,1937.0,2018.0
nm0424682,Bryan Johnson,1967.0,
nm0424800,Clark Johnson,1954.0,
nm0424898,Dave Alan Johnson,1955.0,
nm0424907,David C. Johnson,1962.0,
nm0425244,Hugh Johnson,1946.0,2015.0
nm0425328,Jed Johnson,1948.0,1996.0
nm0425364,Jesse V. Johnson,1971.0,
nm0425410,John Johnson,,
nm0425540,Kenneth Johnson,1942.0,
nm0425557,Kevin Johnson,,
nm0425593,Lamont Johnson,1922.0,2010.0
nm0425756,Mark Steven Johnson,1964.0,
nm0425766,Martin E. Johnson,1884.0,1937.0
nm0425894,Niall Johnson,1965.0,
nm0425913,Nunnally Johnson,1897.0,1977.0
nm0425957,Patrick Read Johnson,1962.0,
nm0425997,Peter N. Johnson,,
nm0426037,Rebecca Johnson,,
nm0426059,Rian Johnson,1973.0,
nm0426263,Stephen Johnson,,
nm0426287,Susan Johnson,1970.0,
nm0426333,Tim Johnson,,
nm0426338,Timothy B. Johnson,,
nm0426510,Aaron Kim Johnston,,
nm0426870,Tucker Johnston,,
nm0427037,Antti Jokinen,1968.0,
nm0427136,Pierre Jolivet,1952.0,
nm0427176,Geneviève Jolliffe,1972.0,
nm0427468,Amy Holden Jones,,
nm0427478,Andrew P. Jones,1966.0,
nm0427580,Bill Jones,1976.0,
nm0427637,Brian Thomas Jones,,
nm0427880,David Hugh Jones,1934.0,2008.0
nm0427896,Dean Jones,,
nm0427942,Don Jones,1938.0,2021.0
nm0427950,Donald M. Jones,1953.0,
nm0428059,F. Richard Jones,1893.0,1930.0
nm0428090,G. William Jones,,
nm0428101,Gareth Rhys Jones,,
nm0428109,Gary Jones,,
nm0428195,Harmon Jones,1911.0,1972.0
nm0428572,Albert Zugsmith,1910.0,1993.0
nm0428600,Kirk Jones,1964.0,
nm0428618,L.Q. Jones,1927.0,
nm0428751,Mark Jones,1953.0,
nm0428825,Michael Jones,1944.0,2018.0
nm0429181,Rosie Jones,,
nm0429517,Ate de Jong,1953.0,
nm0429535,Steven de Jong,1962.0,
nm0429557,Pascal Jongen,,
nm0429560,Otto Jongerius,,
nm0429634,Jens Jonsson,1974.0,
nm0429734,Hella Joof,1962.0,
nm0429958,Glenn Jordan,1936.0,
nm0429964,Gregor Jordan,1966.0,
nm0430000,Jeanne Jordan,,
nm0430064,Kevin Jordan,1974.0,
nm0430485,Lal Jose,,
nm0430606,Jamal Joseph,,
nm0430927,Jon Jost,1943.0,
nm0431049,Dereck Joubert,,
nm0431172,Duane Journey,,
nm0431454,Ron Joy,1931.0,2013.0
nm0431570,Maurice Joyce,1969.0,
nm0431871,Steven Judd,,
nm0431918,Mike Judge,1962.0,
nm0431954,Ron Judkins,1953.0,
nm0431956,Eric Judor,1969.0,
nm0432040,Gérard Jugnot,1951.0,
nm0432216,Rupert Julian,1879.0,1943.0
nm0432264,Isaac Julien,1960.0,
nm0432375,Karin Julsrud,,
nm0432380,Miranda July,1974.0,
nm0432420,Brian Jun,1979.0,
nm0432616,Daniel Junge,,
nm0432627,Gil Junger,1954.0,
nm0432631,Sebastian Junger,1962.0,
nm0432719,John Junkerman,1952.0,
nm0432846,Nathan Juran,1907.0,2002.0
nm0433036,Dan Jury,,
nm0433073,Juan José Jusid,1941.0,
nm0433141,Anna Justice,1962.0,2021.0
nm0433211,Gonzalo Justiniano,1955.0,
nm0433225,Paul Justman,,
nm0433267,Claude Jutra,1930.0,1986.0
nm0433305,Kaija Juurikkala,1959.0,
nm0433529,Ilkka Järvi-Laturi,1961.0,
nm0433575,Kristín Jóhannesdóttir,1948.0,
nm0433588,Óskar Jónasson,1963.0,
nm0433608,Þorsteinn Jónsson,1946.0,
nm0433716,Hans-Henrik Jørgensen,1945.0,
nm0433893,K.S. Ravikumar,,
nm0433895,K.V. Anand,1966.0,2021.0
nm0434035,Barna Kabay,1948.0,
nm0434066,Eli Kabillio,,
nm0434095,Gaston Kaboré,1951.0,
nm0434153,Roman Kachanov,1967.0,
nm0434189,Karel Kachyna,1924.0,2004.0
nm0434211,George Kaczender,1933.0,2016.0
nm0434387,Pavel Kadochnikov,1915.0,1988.0
nm0434392,Haruki Kadokawa,1942.0,
nm0434443,Ján Kadár,1918.0,1979.0
nm0434571,Jeremy Kagan,1945.0,
nm0434654,Hannu Kahakorpi,1946.0,
nm0434699,Peter Kahane,1949.0,
nm0434726,Rolf Peter Kahl,1970.0,
nm0434806,Cédric Kahn,1966.0,
nm0434838,Harvey Kahn,,
nm0434864,Jonathan Kahn,,
nm0434870,Laurie Kahn,,
nm0434896,Nathaniel Kahn,1962.0,
nm0434908,Richard C. Kahn,1897.0,1960.0
nm0435030,Simon Kaijser,,
nm0435050,Shaji Kailas,,
nm0435091,Kenneth Kainz,1970.0,
nm0435289,Aleksandr Kaydanovskiy,1946.0,1995.0
nm0435503,John Kalangis,,
nm0435563,Mikhail Kalatozov,1903.0,1973.0
nm0435564,Mikheil Kalatozishvili,1959.0,2009.0
nm0435677,Toni Kalem,1950.0,
nm0435701,Michael Kalesniko,1961.0,
nm0435753,Kalidas,,
nm0435768,Mikhail Kalik,1927.0,2017.0
nm0435788,Tom Kalin,,
nm0436089,Max Kalmanowicz,,
nm0436105,Bill Kalmenson,,
nm0436284,Scott Kalvert,1964.0,2014.0
nm0436326,Yeung-Wah Kam,,
nm0436379,Kamal Ahmed,1966.0,
nm0436537,Jay Kamen,1953.0,
nm0436770,Tatsumi Kumashiro,1927.0,1995.0
nm0436784,Kenji Kamiyama,1966.0,
nm0436803,Piotr Kamler,1936.0,
nm0436899,Mischa Kamp,1970.0,
nm0436950,Steven Kampmann,1947.0,
nm0437195,Linda Kandel,,
nm0437246,Adam Kane,1968.0,
nm0437287,David Kane,1961.0,
